78 1730248691 0,200000 -1,000000 -101,000000 0,000000 0,000000
78 1730248692 0,200000 -1,000000 -101,000000 0,000000 0,000000
78 1730248693 0,200000 -1,000000 -101,000000 0,000000 0,000000
78 1730248694 0,200000 -1,000000 -101,000000 0,000000 0,000000
78 1730248695 0,200000 -1,000000 -101,000000 0,000000 0,000000
78 1730248701 0,200000 -1,000000 -101,000000 0,000000 0,000000
78 1730248702 0,200000 -1,000000 -101,000000 0,000000 0,000000
78 1730248703 0,200000 -1,000000 -101,000000 0,000000 0,000000
78 1730248704 0,200000 -1,000000 -101,000000 0,000000 0,000000
78 1730248705 0,200000 -1,000000 -101,000000 0,000000 0,000000
78 1730248706 0,400000 -1,000000 -101,000000 0,000000 0,000000
78 1730248707 0,400000 -1,000000 -101,000000 0,000000 0,000000
78 1730248708 0,400000 -1,000000 -101,000000 0,000000 0,000000
78 1730248709 0,400000 -1,000000 -101,000000 0,000000 0,000000
78 1730248710 0,400000 -1,000000 -101,000000 0,000000 0,000000
78 1730248721 0,600000 -1,000000 -101,000000 0,000000 0,000000
78 1730248722 0,600000 -1,000000 -101,000000 0,000000 0,000000
78 1730248723 0,600000 -1,000000 -101,000000 0,000000 0,000000
78 1730248724 0,600000 -1,000000 -101,000000 0,000000 0,000000
78 1730248725 0,600000 -1,000000 -101,000000 0,000000 0,000000
78 1730248726 0,200000 -1,000000 -101,000000 0,000000 0,000000
78 1730248727 0,200000 -1,000000 -101,000000 0,000000 0,000000
78 1730248728 0,200000 -1,000000 -101,000000 0,000000 0,000000
78 1730248729 0,200000 -1,000000 -101,000000 0,000000 0,000000
78 1730248730 0,200000 -1,000000 -101,000000 0,000000 0,000000
78 1730248756 0,800000 -1,000000 -101,000000 0,000000 0,000000
78 1730248757 0,800000 -1,000000 -101,000000 0,000000 0,000000
78 1730248758 0,800000 -1,000000 -101,000000 0,000000 0,000000
78 1730248759 0,800000 -1,000000 -101,000000 0,000000 0,000000
78 1730248760 0,800000 -1,000000 -101,000000 0,000000 0,000000
78 1730248761 0,400000 -1,000000 -101,000000 0,000000 0,000000
78 1730248762 0,400000 -1,000000 -101,000000 0,000000 0,000000
78 1730248763 0,400000 -1,000000 -101,000000 0,000000 0,000000
78 1730248764 0,400000 -1,000000 -101,000000 0,000000 0,000000
78 1730248765 0,400000 -1,000000 -101,000000 0,000000 0,000000
78 1730248791 0,400000 -1,000000 -101,000000 0,000000 0,000000
78 1730248792 0,400000 -1,000000 -101,000000 0,000000 0,000000
78 1730248793 0,400000 -1,000000 -101,000000 0,000000 0,000000
78 1730248794 0,400000 -1,000000 -101,000000 0,000000 0,000000
78 1730248795 0,400000 -1,000000 -101,000000 0,000000 0,000000
78 1730248796 0,200000 -1,000000 -101,000000 0,000000 0,000000
78 1730248797 0,200000 -1,000000 -101,000000 0,000000 0,000000
78 1730248798 0,200000 -1,000000 -101,000000 0,000000 0,000000
78 1730248799 0,200000 -1,000000 -101,000000 0,000000 0,000000
78 1730248800 0,200000 -1,000000 -101,000000 0,000000 0,000000
78 1730248801 0,400000 -1,000000 -101,000000 0,000000 0,000000
78 1730248802 0,400000 -1,000000 -101,000000 0,000000 0,000000
78 1730248803 0,400000 -1,000000 -101,000000 0,000000 0,000000
78 1730248804 0,400000 -1,000000 -101,000000 0,000000 0,000000
78 1730248805 0,400000 -1,000000 -101,000000 0,000000 0,000000
78 1730248816 0,800000 -1,000000 -101,000000 0,000000 0,000000
78 1730248817 0,800000 -1,000000 -101,000000 0,000000 0,000000
78 1730248818 0,800000 -1,000000 -101,000000 0,000000 0,000000
78 1730248819 0,800000 -1,000000 -101,000000 0,000000 0,000000
78 1730248820 0,800000 -1,000000 -101,000000 0,000000 0,000000
78 1730248821 0,200000 -1,000000 -101,000000 0,000000 0,000000
78 1730248822 0,200000 -1,000000 -101,000000 0,000000 0,000000
78 1730248823 0,200000 -1,000000 -101,000000 0,000000 0,000000
78 1730248824 0,200000 -1,000000 -101,000000 0,000000 0,000000
78 1730248825 0,200000 -1,000000 -101,000000 0,000000 0,000000
78 1730248831 0,400000 -1,000000 -101,000000 0,000000 0,000000
78 1730248832 0,400000 -1,000000 -101,000000 0,000000 0,000000
78 1730248833 0,400000 -1,000000 -101,000000 0,000000 0,000000
78 1730248834 0,400000 -1,000000 -101,000000 0,000000 0,000000
78 1730248835 0,400000 -1,000000 -101,000000 0,000000 0,000000
78 1730248851 0,200000 -1,000000 -101,000000 0,000000 0,000000
78 1730248852 0,200000 -1,000000 -101,000000 0,000000 0,000000
78 1730248853 0,200000 -1,000000 -101,000000 0,000000 0,000000
78 1730248854 0,200000 -1,000000 -101,000000 0,000000 0,000000
78 1730248855 0,200000 -1,000000 -101,000000 0,000000 0,000000
78 1730248866 0,400000 -1,000000 -101,000000 0,000000 0,000000
78 1730248867 0,400000 -1,000000 -101,000000 0,000000 0,000000
78 1730248868 0,400000 -1,000000 -101,000000 0,000000 0,000000
78 1730248869 0,400000 -1,000000 -101,000000 0,000000 0,000000
78 1730248870 0,400000 -1,000000 -101,000000 0,000000 0,000000
78 1730248876 0,400000 -1,000000 -101,000000 0,000000 0,000000
78 1730248877 0,400000 -1,000000 -101,000000 0,000000 0,000000
78 1730248878 0,400000 -1,000000 -101,000000 0,000000 0,000000
78 1730248879 0,400000 -1,000000 -101,000000 0,000000 0,000000
78 1730248880 0,400000 -1,000000 -101,000000 0,000000 0,000000
78 1730248881 0,200000 -1,000000 -101,000000 0,000000 0,000000
78 1730248882 0,200000 -1,000000 -101,000000 0,000000 0,000000
78 1730248883 0,200000 -1,000000 -101,000000 0,000000 0,000000
78 1730248884 0,200000 -1,000000 -101,000000 0,000000 0,000000
78 1730248885 0,200000 -1,000000 -101,000000 0,000000 0,000000
78 1730248886 0,200000 -1,000000 -101,000000 0,000000 0,000000
78 1730248887 0,200000 -1,000000 -101,000000 0,000000 0,000000
78 1730248888 0,200000 -1,000000 -101,000000 0,000000 0,000000
78 1730248889 0,200000 -1,000000 -101,000000 0,000000 0,000000
78 1730248890 0,200000 -1,000000 -101,000000 0,000000 0,000000
78 1730248901 0,200000 -1,000000 -101,000000 0,000000 0,000000
78 1730248902 0,200000 -1,000000 -101,000000 0,000000 0,000000
78 1730248903 0,200000 -1,000000 -101,000000 0,000000 0,000000
78 1730248904 0,200000 -1,000000 -101,000000 0,000000 0,000000
78 1730248905 0,200000 -1,000000 -101,000000 0,000000 0,000000
78 1730248906 0,600000 -1,000000 -101,000000 0,000000 0,000000
78 1730248907 0,600000 -1,000000 -101,000000 0,000000 0,000000
78 1730248908 0,600000 -1,000000 -101,000000 0,000000 0,000000
78 1730248909 0,600000 -1,000000 -101,000000 0,000000 0,000000
78 1730248910 0,600000 -1,000000 -101,000000 0,000000 0,000000
78 1730248931 0,200000 -1,000000 -101,000000 0,000000 0,000000
78 1730248932 0,200000 -1,000000 -101,000000 0,000000 0,000000
78 1730248933 0,200000 -1,000000 -101,000000 0,000000 0,000000
78 1730248934 0,200000 -1,000000 -101,000000 0,000000 0,000000
78 1730248935 0,200000 -1,000000 -101,000000 0,000000 0,000000
78 1730248941 1,000000 -1,000000 -101,000000 0,000000 0,000000
78 1730248942 1,000000 -1,000000 -101,000000 0,000000 0,000000
78 1730248943 1,000000 -1,000000 -101,000000 0,000000 0,000000
78 1730248944 1,000000 -1,000000 -101,000000 0,000000 0,000000
78 1730248945 1,000000 -1,000000 -101,000000 0,000000 0,000000
78 1730248946 0,200000 -1,000000 -101,000000 0,000000 0,000000
78 1730248947 0,200000 -1,000000 -101,000000 0,000000 0,000000
78 1730248948 0,200000 -1,000000 -101,000000 0,000000 0,000000
78 1730248949 0,200000 -1,000000 -101,000000 0,000000 0,000000
78 1730248950 0,200000 -1,000000 -101,000000 0,000000 0,000000
78 1730249020 0,400000 -1,000000 0,400000 0,400000 0,032000
78 1730249019 0,400000 -1,000000 0,400000 0,400000 0,032000
78 1730249018 0,400000 -1,000000 0,400000 0,400000 0,032000
78 1730249017 0,400000 -1,000000 0,400000 0,400000 0,032000
78 1730249016 0,400000 -1,000000 0,400000 0,400000 0,032000
78 1730249010 0,200000 -1,000000 0,200000 0,200000 0,008000
78 1730249009 0,200000 -1,000000 0,200000 0,200000 0,008000
78 1730249008 0,200000 -1,000000 0,200000 0,200000 0,008000
78 1730249007 0,200000 -1,000000 0,200000 0,200000 0,008000
78 1730249006 0,200000 -1,000000 0,200000 0,200000 0,008000
78 1730249005 0,200000 -1,000000 0,200000 0,200000 0,008000
78 1730249004 0,200000 -1,000000 0,200000 0,200000 0,008000
78 1730249003 0,200000 -1,000000 0,200000 0,200000 0,008000
78 1730249002 0,200000 -1,000000 0,200000 0,200000 0,008000
78 1730249001 0,200000 -1,000000 0,200000 0,200000 0,008000
78 1730249000 0,200000 -1,000000 0,200000 0,200000 0,008000
78 1730248999 0,200000 -1,000000 0,200000 0,200000 0,008000
78 1730248998 0,200000 -1,000000 0,200000 0,200000 0,008000
78 1730248997 0,200000 -1,000000 0,200000 0,200000 0,008000
78 1730248996 0,200000 -1,000000 0,200000 0,200000 0,008000
78 1730248990 0,200000 -1,000000 0,200000 0,200000 0,008000
78 1730248989 0,200000 -1,000000 0,200000 0,200000 0,008000
78 1730248988 0,200000 -1,000000 0,200000 0,200000 0,008000
78 1730248987 0,200000 -1,000000 0,200000 0,200000 0,008000
78 1730248986 0,200000 -1,000000 0,200000 0,200000 0,008000
78 1730248980 0,400000 -1,000000 0,400000 0,400000 0,032000
78 1730248979 0,400000 -1,000000 0,400000 0,400000 0,032000
78 1730248978 0,400000 -1,000000 0,400000 0,400000 0,032000
78 1730248977 0,400000 -1,000000 0,400000 0,400000 0,032000
78 1730248976 0,400000 -1,000000 0,400000 0,400000 0,032000
