56 1730248681 1,200000 -1,000000 -101,000000 0,000000 0,000000
56 1730248682 1,200000 -1,000000 -101,000000 0,000000 0,000000
56 1730248683 1,200000 -1,000000 -101,000000 0,000000 0,000000
56 1730248684 1,200000 -1,000000 -101,000000 0,000000 0,000000
56 1730248685 1,200000 -1,000000 -101,000000 0,000000 0,000000
56 1730248686 1,200000 -1,000000 -101,000000 0,000000 0,000000
56 1730248687 1,200000 -1,000000 -101,000000 0,000000 0,000000
56 1730248688 1,200000 -1,000000 -101,000000 0,000000 0,000000
76 1730248691 0,800000 -1,000000 -101,000000 0,000000 0,000000
76 1730248692 0,800000 -1,000000 -101,000000 0,000000 0,000000
76 1730248693 0,800000 -1,000000 -101,000000 0,000000 0,000000
56 1730248689 1,200000 -1,000000 -101,000000 0,000000 0,000000
56 1730248690 1,200000 -1,000000 -101,000000 0,000000 0,000000
56 1730248691 1,200000 -1,000000 -101,000000 0,000000 0,000000
56 1730248692 1,200000 -1,000000 -101,000000 0,000000 0,000000
56 1730248693 1,200000 -1,000000 -101,000000 0,000000 0,000000
56 1730248694 1,200000 -1,000000 -101,000000 0,000000 0,000000
56 1730248695 1,200000 -1,000000 -101,000000 0,000000 0,000000
56 1730248696 1,600000 -1,000000 -101,000000 0,000000 0,000000
56 1730248697 1,600000 -1,000000 -101,000000 0,000000 0,000000
56 1730248698 1,600000 -1,000000 -101,000000 0,000000 0,000000
76 1730248694 0,800000 -1,000000 -101,000000 0,000000 0,000000
76 1730248695 0,800000 -1,000000 -101,000000 0,000000 0,000000
76 1730248696 1,200000 -1,000000 -101,000000 0,000000 0,000000
76 1730248697 1,200000 -1,000000 -101,000000 0,000000 0,000000
76 1730248698 1,200000 -1,000000 -101,000000 0,000000 0,000000
56 1730248699 1,600000 -1,000000 -101,000000 0,000000 0,000000
56 1730248700 1,600000 -1,000000 -101,000000 0,000000 0,000000
56 1730248701 1,400000 -1,000000 -101,000000 0,000000 0,000000
56 1730248702 1,400000 -1,000000 -101,000000 0,000000 0,000000
56 1730248703 1,400000 -1,000000 -101,000000 0,000000 0,000000
76 1730248699 1,200000 -1,000000 -101,000000 0,000000 0,000000
76 1730248700 1,200000 -1,000000 -101,000000 0,000000 0,000000
76 1730248701 0,200000 -1,000000 -101,000000 0,000000 0,000000
76 1730248702 0,200000 -1,000000 -101,000000 0,000000 0,000000
76 1730248703 0,200000 -1,000000 -101,000000 0,000000 0,000000
56 1730248704 1,400000 -1,000000 -101,000000 0,000000 0,000000
56 1730248705 1,400000 -1,000000 -101,000000 0,000000 0,000000
56 1730248706 2,200000 -1,000000 -101,000000 0,000000 0,000000
56 1730248707 2,200000 -1,000000 -101,000000 0,000000 0,000000
56 1730248708 2,200000 -1,000000 -101,000000 0,000000 0,000000
76 1730248704 0,200000 -1,000000 -101,000000 0,000000 0,000000
76 1730248705 0,200000 -1,000000 -101,000000 0,000000 0,000000
76 1730248706 1,000000 -1,000000 -101,000000 0,000000 0,000000
76 1730248707 1,000000 -1,000000 -101,000000 0,000000 0,000000
76 1730248708 1,000000 -1,000000 -101,000000 0,000000 0,000000
76 1730248709 1,000000 -1,000000 -101,000000 0,000000 0,000000
76 1730248710 1,000000 -1,000000 -101,000000 0,000000 0,000000
76 1730248711 2,400000 -1,000000 -101,000000 0,000000 0,000000
76 1730248712 2,400000 -1,000000 -101,000000 0,000000 0,000000
76 1730248713 2,400000 -1,000000 -101,000000 0,000000 0,000000
56 1730248709 2,200000 -1,000000 -101,000000 0,000000 0,000000
56 1730248710 2,200000 -1,000000 -101,000000 0,000000 0,000000
56 1730248711 2,200000 -1,000000 -101,000000 0,000000 0,000000
56 1730248712 2,200000 -1,000000 -101,000000 0,000000 0,000000
56 1730248713 2,200000 -1,000000 -101,000000 0,000000 0,000000
56 1730248714 2,200000 -1,000000 -101,000000 0,000000 0,000000
56 1730248715 2,200000 -1,000000 -101,000000 0,000000 0,000000
56 1730248716 1,600000 -1,000000 -101,000000 0,000000 0,000000
56 1730248717 1,600000 -1,000000 -101,000000 0,000000 0,000000
56 1730248718 1,600000 -1,000000 -101,000000 0,000000 0,000000
56 1730248719 1,600000 -1,000000 -101,000000 0,000000 0,000000
56 1730248720 1,600000 -1,000000 -101,000000 0,000000 0,000000
56 1730248721 2,400000 -1,000000 -101,000000 0,000000 0,000000
56 1730248722 2,400000 -1,000000 -101,000000 0,000000 0,000000
56 1730248723 2,400000 -1,000000 -101,000000 0,000000 0,000000
76 1730248714 2,400000 -1,000000 -101,000000 0,000000 0,000000
76 1730248715 2,400000 -1,000000 -101,000000 0,000000 0,000000
76 1730248716 1,200000 -1,000000 -101,000000 0,000000 0,000000
76 1730248717 1,200000 -1,000000 -101,000000 0,000000 0,000000
76 1730248718 1,200000 -1,000000 -101,000000 0,000000 0,000000
76 1730248719 1,200000 -1,000000 -101,000000 0,000000 0,000000
76 1730248720 1,200000 -1,000000 -101,000000 0,000000 0,000000
76 1730248721 0,800000 -1,000000 -101,000000 0,000000 0,000000
76 1730248722 0,800000 -1,000000 -101,000000 0,000000 0,000000
76 1730248723 0,800000 -1,000000 -101,000000 0,000000 0,000000
56 1730248724 2,400000 -1,000000 -101,000000 0,000000 0,000000
56 1730248725 2,400000 -1,000000 -101,000000 0,000000 0,000000
56 1730248726 1,600000 -1,000000 -101,000000 0,000000 0,000000
56 1730248727 1,600000 -1,000000 -101,000000 0,000000 0,000000
56 1730248728 1,600000 -1,000000 -101,000000 0,000000 0,000000
76 1730248724 0,800000 -1,000000 -101,000000 0,000000 0,000000
76 1730248725 0,800000 -1,000000 -101,000000 0,000000 0,000000
76 1730248726 0,200000 -1,000000 -101,000000 0,000000 0,000000
76 1730248727 0,200000 -1,000000 -101,000000 0,000000 0,000000
76 1730248728 0,200000 -1,000000 -101,000000 0,000000 0,000000
56 1730248729 1,600000 -1,000000 -101,000000 0,000000 0,000000
56 1730248730 1,600000 -1,000000 -101,000000 0,000000 0,000000
56 1730248731 0,400000 -1,000000 -101,000000 0,000000 0,000000
56 1730248732 0,400000 -1,000000 -101,000000 0,000000 0,000000
56 1730248733 0,400000 -1,000000 -101,000000 0,000000 0,000000
76 1730248729 0,200000 -1,000000 -101,000000 0,000000 0,000000
76 1730248730 0,200000 -1,000000 -101,000000 0,000000 0,000000
76 1730248731 1,800000 -1,000000 -101,000000 0,000000 0,000000
76 1730248732 1,800000 -1,000000 -101,000000 0,000000 0,000000
76 1730248733 1,800000 -1,000000 -101,000000 0,000000 0,000000
56 1730248734 0,400000 -1,000000 -101,000000 0,000000 0,000000
56 1730248735 0,400000 -1,000000 -101,000000 0,000000 0,000000
56 1730248736 0,400000 -1,000000 -101,000000 0,000000 0,000000
56 1730248737 0,400000 -1,000000 -101,000000 0,000000 0,000000
56 1730248738 0,400000 -1,000000 -101,000000 0,000000 0,000000
76 1730248734 1,800000 -1,000000 -101,000000 0,000000 0,000000
76 1730248735 1,800000 -1,000000 -101,000000 0,000000 0,000000
76 1730248736 1,200000 -1,000000 -101,000000 0,000000 0,000000
76 1730248737 1,200000 -1,000000 -101,000000 0,000000 0,000000
76 1730248738 1,200000 -1,000000 -101,000000 0,000000 0,000000
56 1730248739 0,400000 -1,000000 -101,000000 0,000000 0,000000
56 1730248740 0,400000 -1,000000 -101,000000 0,000000 0,000000
56 1730248741 2,600000 -1,000000 -101,000000 0,000000 0,000000
56 1730248742 2,600000 -1,000000 -101,000000 0,000000 0,000000
56 1730248743 2,600000 -1,000000 -101,000000 0,000000 0,000000
76 1730248739 1,200000 -1,000000 -101,000000 0,000000 0,000000
76 1730248740 1,200000 -1,000000 -101,000000 0,000000 0,000000
76 1730248741 1,200000 -1,000000 -101,000000 0,000000 0,000000
76 1730248742 1,200000 -1,000000 -101,000000 0,000000 0,000000
76 1730248743 1,200000 -1,000000 -101,000000 0,000000 0,000000
56 1730248744 2,600000 -1,000000 -101,000000 0,000000 0,000000
56 1730248745 2,600000 -1,000000 -101,000000 0,000000 0,000000
56 1730248746 2,400000 -1,000000 -101,000000 0,000000 0,000000
56 1730248747 2,400000 -1,000000 -101,000000 0,000000 0,000000
56 1730248748 2,400000 -1,000000 -101,000000 0,000000 0,000000
76 1730248744 1,200000 -1,000000 -101,000000 0,000000 0,000000
76 1730248745 1,200000 -1,000000 -101,000000 0,000000 0,000000
76 1730248746 2,400000 -1,000000 -101,000000 0,000000 0,000000
76 1730248747 2,400000 -1,000000 -101,000000 0,000000 0,000000
76 1730248748 2,400000 -1,000000 -101,000000 0,000000 0,000000
56 1730248749 2,400000 -1,000000 -101,000000 0,000000 0,000000
56 1730248750 2,400000 -1,000000 -101,000000 0,000000 0,000000
56 1730248756 1,200000 -1,000000 -101,000000 0,000000 0,000000
56 1730248757 1,200000 -1,000000 -101,000000 0,000000 0,000000
56 1730248758 1,200000 -1,000000 -101,000000 0,000000 0,000000
76 1730248749 2,400000 -1,000000 -101,000000 0,000000 0,000000
76 1730248750 2,400000 -1,000000 -101,000000 0,000000 0,000000
76 1730248751 0,600000 -1,000000 -101,000000 0,000000 0,000000
76 1730248752 0,600000 -1,000000 -101,000000 0,000000 0,000000
76 1730248753 0,600000 -1,000000 -101,000000 0,000000 0,000000
76 1730248754 0,600000 -1,000000 -101,000000 0,000000 0,000000
76 1730248755 0,600000 -1,000000 -101,000000 0,000000 0,000000
76 1730248756 1,400000 -1,000000 -101,000000 0,000000 0,000000
76 1730248757 1,400000 -1,000000 -101,000000 0,000000 0,000000
76 1730248758 1,400000 -1,000000 -101,000000 0,000000 0,000000
56 1730248759 1,200000 -1,000000 -101,000000 0,000000 0,000000
56 1730248760 1,200000 -1,000000 -101,000000 0,000000 0,000000
56 1730248761 1,600000 -1,000000 -101,000000 0,000000 0,000000
56 1730248762 1,600000 -1,000000 -101,000000 0,000000 0,000000
56 1730248763 1,600000 -1,000000 -101,000000 0,000000 0,000000
76 1730248759 1,400000 -1,000000 -101,000000 0,000000 0,000000
76 1730248760 1,400000 -1,000000 -101,000000 0,000000 0,000000
76 1730248761 0,800000 -1,000000 -101,000000 0,000000 0,000000
