offline_datapoint_17 1730248694 16,917
offline_datapoint_10 1730248694 99,816
offline_datapoint_29 1730248694 0,663
offline_datapoint_22 1730248694 66439,529
offline_datapoint_4 1730248694 0,006
offline_datapoint_11 1730248699 1058688,000
offline_datapoint_5 1730248699 4059,000
offline_datapoint_26 1730248699 1267208192,000
offline_datapoint_14 1730248699 613539840,000
offline_datapoint_3 1730248699 13053427712,000
offline_datapoint_9 1730248699 339730432,000
offline_datapoint_25 1730248699 7594,000
offline_datapoint_19 1730248697 8,345
offline_datapoint_8 1730248697 14700,575
offline_datapoint_21 1730248699 339730432,000
offline_datapoint_1 1730248697 1,335
offline_datapoint_20 1730248699 9227612160,000
offline_datapoint_7 1730248699 10421080064,000
offline_datapoint_6 1730248697 0,391
offline_datapoint_12 1730248697 16,110
offline_datapoint_24 1730248697 4,651
offline_datapoint_13 1730248697 15793,821
offline_datapoint_18 1730248699 0,000
offline_datapoint_0 1730248697 22015,811
offline_datapoint_16 1730248697 6647,272
offline_datapoint_28 1730248697 0,391
offline_datapoint_17 1730248697 37,387
offline_datapoint_10 1730248697 99,751
offline_datapoint_29 1730248697 6,676
offline_datapoint_22 1730248697 45677,714
offline_datapoint_4 1730248697 0,016
offline_datapoint_11 1730248702 1058688,000
offline_datapoint_5 1730248702 4059,000
offline_datapoint_26 1730248702 1267191808,000
offline_datapoint_14 1730248702 613613568,000
offline_datapoint_3 1730248702 12933984256,000
offline_datapoint_9 1730248702 341041152,000
offline_datapoint_25 1730248702 7610,000
offline_datapoint_19 1730248700 5,655
offline_datapoint_8 1730248700 9438,449
offline_datapoint_21 1730248702 341041152,000
offline_datapoint_1 1730248700 0,998
offline_datapoint_20 1730248702 9123909632,000
offline_datapoint_7 1730248702 10394636288,000
offline_datapoint_6 1730248700 0,347
offline_datapoint_12 1730248700 10,948
offline_datapoint_24 1730248700 3,335
offline_datapoint_13 1730248700 9481,360
offline_datapoint_18 1730248702 0,000
offline_datapoint_0 1730248700 11899,684
offline_datapoint_16 1730248700 3782,498
offline_datapoint_28 1730248700 0,304
offline_datapoint_17 1730248700 39,917
offline_datapoint_10 1730248700 99,775
offline_datapoint_29 1730248700 8,981
offline_datapoint_22 1730248700 20224,000
offline_datapoint_4 1730248700 0,012
offline_datapoint_11 1730248705 1058688,000
offline_datapoint_5 1730248705 4067,000
offline_datapoint_26 1730248705 1267200000,000
offline_datapoint_14 1730248705 613687296,000
offline_datapoint_3 1730248705 12924133376,000
offline_datapoint_9 1730248705 341585920,000
offline_datapoint_25 1730248705 7608,000
offline_datapoint_19 1730248703 8,288
offline_datapoint_8 1730248703 10723,791
offline_datapoint_21 1730248705 341585920,000
offline_datapoint_1 1730248703 1,326
offline_datapoint_20 1730248705 9113821184,000
offline_datapoint_7 1730248705 10401198080,000
offline_datapoint_6 1730248703 0,000
offline_datapoint_12 1730248703 7,290
offline_datapoint_24 1730248703 2,935
offline_datapoint_13 1730248703 6225,295
offline_datapoint_18 1730248705 0,000
offline_datapoint_0 1730248703 6883,660
offline_datapoint_16 1730248703 3564,984
offline_datapoint_28 1730248703 0,379
offline_datapoint_17 1730248703 18,564
offline_datapoint_10 1730248703 99,797
offline_datapoint_29 1730248703 2,652
offline_datapoint_22 1730248703 70884,571
offline_datapoint_4 1730248703 0,015
offline_datapoint_11 1730248708 1058688,000
offline_datapoint_5 1730248708 4072,000
offline_datapoint_26 1730248708 1267298304,000
offline_datapoint_14 1730248708 613744640,000
offline_datapoint_3 1730248708 12914376704,000
offline_datapoint_9 1730248708 339472384,000
offline_datapoint_25 1730248708 7610,000
offline_datapoint_19 1730248706 5,343
offline_datapoint_8 1730248706 13506,926
offline_datapoint_21 1730248708 339472384,000
offline_datapoint_1 1730248706 3,006
offline_datapoint_20 1730248708 9105051648,000
offline_datapoint_7 1730248708 10399055872,000
offline_datapoint_6 1730248706 0,130
offline_datapoint_12 1730248706 8,463
offline_datapoint_24 1730248706 3,348
offline_datapoint_13 1730248706 7000,920
offline_datapoint_18 1730248708 0,000
offline_datapoint_0 1730248706 8026,813
offline_datapoint_16 1730248706 4040,456
offline_datapoint_28 1730248706 0,114
offline_datapoint_17 1730248706 24,044
offline_datapoint_10 1730248706 99,869
offline_datapoint_29 1730248706 3,339
offline_datapoint_22 1730248706 24654,222
offline_datapoint_4 1730248706 0,005
offline_datapoint_11 1730248711 1058688,000
offline_datapoint_5 1730248711 4072,000
offline_datapoint_26 1730248711 1267376128,000
offline_datapoint_14 1730248711 613781504,000
offline_datapoint_3 1730248711 13021818880,000
offline_datapoint_9 1730248711 338763776,000
offline_datapoint_25 1730248711 7594,000
offline_datapoint_19 1730248709 0,333
offline_datapoint_8 1730248709 15245,071
offline_datapoint_21 1730248711 338763776,000
offline_datapoint_1 1730248709 0,333
offline_datapoint_20 1730248711 9201500160,000
offline_datapoint_7 1730248711 10407215104,000
offline_datapoint_6 1730248709 0,779
offline_datapoint_12 1730248709 19,431
offline_datapoint_24 1730248709 5,325
offline_datapoint_13 1730248709 18379,488
offline_datapoint_18 1730248711 0,000
offline_datapoint_0 1730248709 27539,966
offline_datapoint_16 1730248709 5924,297
offline_datapoint_28 1730248709 0,123
offline_datapoint_17 1730248709 40,240
offline_datapoint_10 1730248709 99,840
offline_datapoint_29 1730248709 10,642
offline_datapoint_22 1730248709 12622,281
offline_datapoint_4 1730248709 0,005
offline_datapoint_11 1730248714 1058688,000
offline_datapoint_5 1730248714 4081,000
offline_datapoint_26 1730248714 1267732480,000
offline_datapoint_14 1730248714 613781504,000
offline_datapoint_3 1730248714 13026963456,000
offline_datapoint_9 1730248714 339632128,000
offline_datapoint_25 1730248714 7597,000
offline_datapoint_19 1730248712 7,028
offline_datapoint_8 1730248712 11119,228
offline_datapoint_21 1730248714 339632128,000
offline_datapoint_1 1730248712 4,685
offline_datapoint_20 1730248714 9204072448,000
offline_datapoint_7 1730248714 10416877568,000
offline_datapoint_6 1730248712 0,392
offline_datapoint_12 1730248712 12,474
offline_datapoint_24 1730248712 4,969
offline_datapoint_13 1730248712 11837,105
offline_datapoint_18 1730248714 0,000
offline_datapoint_0 1730248712 16838,147
offline_datapoint_16 1730248712 3941,797
offline_datapoint_28 1730248712 0,094
offline_datapoint_17 1730248712 25,435
offline_datapoint_10 1730248712 99,934
offline_datapoint_29 1730248712 4,016
offline_datapoint_22 1730248712 14403,368
offline_datapoint_4 1730248712 0,004
offline_datapoint_11 1730248717 1058688,000
offline_datapoint_5 1730248717 4089,000
offline_datapoint_26 1730248717 1267793920,000
offline_datapoint_14 1730248717 613806080,000
offline_datapoint_3 1730248717 13043843072,000
offline_datapoint_9 1730248717 340779008,000
offline_datapoint_25 1730248717 7561,000
offline_datapoint_19 1730248715 6,323
offline_datapoint_8 1730248715 13836,618
offline_datapoint_21 1730248717 340779008,000
offline_datapoint_1 1730248715 1,664
offline_datapoint_20 1730248717 9227288576,000
offline_datapoint_7 1730248717 10464407552,000
offline_datapoint_6 1730248715 1,040
offline_datapoint_12 1730248715 15,463
offline_datapoint_24 1730248715 5,330
offline_datapoint_13 1730248715 15566,528
offline_datapoint_18 1730248717 0,000
offline_datapoint_0 1730248715 23846,999
offline_datapoint_16 1730248715 6311,276
offline_datapoint_28 1730248715 0,158
offline_datapoint_17 1730248715 48,256
offline_datapoint_10 1730248715 99,783
offline_datapoint_29 1730248715 6,989
offline_datapoint_22 1730248715 14710,290
offline_datapoint_4 1730248715 0,006
offline_datapoint_11 1730248720 1058688,000
offline_datapoint_5 1730248720 4083,000
offline_datapoint_26 1730248720 1267810304,000
offline_datapoint_14 1730248720 613806080,000
offline_datapoint_3 1730248720 13090856960,000
offline_datapoint_9 1730248720 340021248,000
offline_datapoint_25 1730248720 7568,000
offline_datapoint_19 1730248718 0,333
offline_datapoint_8 1730248718 10569,915
offline_datapoint_21 1730248720 340021248,000
offline_datapoint_1 1730248718 0,333
offline_datapoint_20 1730248720 9268084736,000
offline_datapoint_7 1730248720 10449252352,000
offline_datapoint_6 1730248718 0,651
offline_datapoint_12 1730248718 15,034
offline_datapoint_24 1730248718 4,038
offline_datapoint_13 1730248718 14288,157
offline_datapoint_18 1730248720 0,000
offline_datapoint_0 1730248718 20630,039
offline_datapoint_16 1730248718 4234,034
offline_datapoint_28 1730248718 0,077
offline_datapoint_17 1730248718 26,006
offline_datapoint_10 1730248718 99,908
offline_datapoint_29 1730248718 4,334
offline_datapoint_22 1730248718 14270,359
offline_datapoint_4 1730248718 0,003
offline_datapoint_11 1730248723 1058688,000
offline_datapoint_5 1730248723 4081,000
offline_datapoint_26 1730248723 1267814400,000
offline_datapoint_14 1730248723 613806080,000
offline_datapoint_3 1730248723 13019336704,000
offline_datapoint_9 1730248723 341065728,000
offline_datapoint_25 1730248723 7574,000
offline_datapoint_19 1730248721 5,654
offline_datapoint_8 1730248721 10945,444
offline_datapoint_21 1730248723 341065728,000
offline_datapoint_1 1730248721 0,998
offline_datapoint_20 1730248723 9208737792,000
offline_datapoint_7 1730248723 10433052672,000
offline_datapoint_6 1730248721 0,173
offline_datapoint_12 1730248721 11,475
offline_datapoint_24 1730248721 3,898
offline_datapoint_13 1730248721 8327,411
offline_datapoint_18 1730248723 0,000
offline_datapoint_0 1730248721 10504,725
offline_datapoint_16 1730248721 3942,848
offline_datapoint_28 1730248721 0,082
offline_datapoint_17 1730248721 27,607
offline_datapoint_10 1730248721 99,910
offline_datapoint_29 1730248721 5,987
offline_datapoint_22 1730248721 12966,554
offline_datapoint_4 1730248721 0,003
offline_datapoint_11 1730248726 1058688,000
offline_datapoint_5 1730248726 4076,000
offline_datapoint_26 1730248726 1267830784,000
offline_datapoint_14 1730248726 613806080,000
offline_datapoint_3 1730248726 12994568192,000
offline_datapoint_9 1730248726 342208512,000
offline_datapoint_25 1730248726 7576,000
offline_datapoint_19 1730248724 0,334
offline_datapoint_8 1730248724 18290,270
offline_datapoint_21 1730248726 342208512,000
offline_datapoint_1 1730248724 0,334
offline_datapoint_20 1730248726 9173970944,000
offline_datapoint_7 1730248726 10454941696,000
offline_datapoint_6 1730248724 0,609
offline_datapoint_12 1730248724 14,180
offline_datapoint_24 1730248724 3,871
offline_datapoint_13 1730248724 12625,441
offline_datapoint_18 1730248726 0,000
offline_datapoint_0 1730248724 17333,216
offline_datapoint_16 1730248724 5821,165
offline_datapoint_28 1730248724 0,210
offline_datapoint_17 1730248724 33,071
offline_datapoint_10 1730248724 99,721
offline_datapoint_29 1730248724 4,677
offline_datapoint_22 1730248724 11693,253
offline_datapoint_4 1730248724 0,008
offline_datapoint_11 1730248729 1058688,000
offline_datapoint_5 1730248729 4078,000
offline_datapoint_26 1730248729 1267732480,000
offline_datapoint_14 1730248729 613810176,000
offline_datapoint_3 1730248729 12940414976,000
offline_datapoint_9 1730248729 342388736,000
offline_datapoint_25 1730248729 7607,000
offline_datapoint_19 1730248727 8,008
offline_datapoint_8 1730248727 6043,095
offline_datapoint_21 1730248729 342388736,000
offline_datapoint_1 1730248727 1,001
offline_datapoint_20 1730248729 9131438080,000
offline_datapoint_7 1730248729 10393804800,000
offline_datapoint_6 1730248727 0,565
offline_datapoint_12 1730248727 7,416
offline_datapoint_24 1730248727 3,085
offline_datapoint_13 1730248727 12807,250
offline_datapoint_18 1730248729 0,000
offline_datapoint_0 1730248727 20302,143
offline_datapoint_16 1730248727 3667,365
offline_datapoint_28 1730248727 0,106
offline_datapoint_17 1730248727 20,688
offline_datapoint_10 1730248727 99,933
offline_datapoint_29 1730248727 4,004
offline_datapoint_22 1730248727 23552,000
offline_datapoint_4 1730248727 0,004
offline_datapoint_11 1730248732 1058688,000
offline_datapoint_5 1730248732 4088,000
offline_datapoint_26 1730248732 1267736576,000
offline_datapoint_14 1730248732 613826560,000
offline_datapoint_3 1730248732 12930375680,000
offline_datapoint_9 1730248732 341512192,000
offline_datapoint_25 1730248732 7613,000
offline_datapoint_19 1730248730 0,000
offline_datapoint_8 1730248730 3540,592
offline_datapoint_21 1730248732 341512192,000
offline_datapoint_1 1730248730 0,000
offline_datapoint_20 1730248732 9117569024,000
offline_datapoint_7 1730248732 10405978112,000
offline_datapoint_6 1730248730 0,955
offline_datapoint_12 1730248730 6,752
offline_datapoint_24 1730248730 2,823
offline_datapoint_13 1730248730 11542,031
offline_datapoint_18 1730248732 0,000
offline_datapoint_0 1730248730 17559,537
offline_datapoint_16 1730248730 1581,676
offline_datapoint_28 1730248730 0,112
offline_datapoint_17 1730248730 66,709
offline_datapoint_10 1730248730 99,812
offline_datapoint_29 1730248730 3,002
offline_datapoint_22 1730248730 6110,720
offline_datapoint_4 1730248730 0,005
offline_datapoint_11 1730248735 1058688,000
offline_datapoint_5 1730248735 4089,000
offline_datapoint_26 1730248735 1267736576,000
offline_datapoint_14 1730248735 613826560,000
offline_datapoint_3 1730248735 12920586240,000
offline_datapoint_9 1730248735 341639168,000
offline_datapoint_25 1730248735 7612,000
offline_datapoint_19 1730248733 0,333
offline_datapoint_8 1730248733 2626,615
offline_datapoint_21 1730248735 341639168,000
offline_datapoint_1 1730248733 0,333
offline_datapoint_20 1730248735 9108729856,000
offline_datapoint_7 1730248735 10400784384,000
offline_datapoint_6 1730248733 0,737
offline_datapoint_12 1730248733 7,015
offline_datapoint_24 1730248733 3,033
offline_datapoint_13 1730248733 12209,618
offline_datapoint_18 1730248735 0,000
offline_datapoint_0 1730248733 19634,890
offline_datapoint_16 1730248733 2216,300
offline_datapoint_28 1730248733 0,037
offline_datapoint_17 1730248733 10,649
offline_datapoint_10 1730248733 99,995
offline_datapoint_29 1730248733 2,329
offline_datapoint_22 1730248733 15152,000
offline_datapoint_4 1730248733 0,001
offline_datapoint_11 1730248738 1058688,000
offline_datapoint_5 1730248738 4096,000
offline_datapoint_26 1730248738 1267761152,000
offline_datapoint_14 1730248738 613826560,000
offline_datapoint_3 1730248738 12927533056,000
offline_datapoint_9 1730248738 340459520,000
offline_datapoint_25 1730248738 7613,000
offline_datapoint_19 1730248736 195,169
offline_datapoint_8 1730248736 3146,731
offline_datapoint_21 1730248738 340459520,000
offline_datapoint_1 1730248736 28,692
offline_datapoint_20 1730248738 9109925888,000
offline_datapoint_7 1730248738 10413875200,000
offline_datapoint_6 1730248736 0,825
offline_datapoint_12 1730248736 6,357
offline_datapoint_24 1730248736 3,084
offline_datapoint_13 1730248736 11333,837
offline_datapoint_18 1730248738 0,000
offline_datapoint_0 1730248736 14633,702
offline_datapoint_16 1730248736 1219,058
offline_datapoint_28 1730248736 0,261
offline_datapoint_17 1730248736 37,699
offline_datapoint_10 1730248736 99,751
offline_datapoint_29 1730248736 1,334
offline_datapoint_22 1730248736 26932,106
offline_datapoint_4 1730248736 0,010
offline_datapoint_11 1730248741 1058688,000
offline_datapoint_5 1730248741 4105,000
offline_datapoint_26 1730248741 1267789824,000
offline_datapoint_14 1730248741 613826560,000
offline_datapoint_3 1730248741 12920004608,000
offline_datapoint_9 1730248741 340897792,000
offline_datapoint_25 1730248741 7593,000
offline_datapoint_19 1730248739 13,639
offline_datapoint_8 1730248739 12371,802
offline_datapoint_21 1730248741 340897792,000
offline_datapoint_1 1730248739 2,661
offline_datapoint_20 1730248741 9105108992,000
offline_datapoint_7 1730248741 10428952576,000
offline_datapoint_6 1730248739 0,173
offline_datapoint_12 1730248739 11,722
offline_datapoint_24 1730248739 3,509
offline_datapoint_13 1730248739 9424,551
offline_datapoint_18 1730248741 0,000
offline_datapoint_0 1730248739 10838,300
offline_datapoint_16 1730248739 3125,883
offline_datapoint_28 1730248739 0,061
offline_datapoint_17 1730248739 16,300
offline_datapoint_10 1730248739 99,934
offline_datapoint_29 1730248739 2,661
offline_datapoint_22 1730248739 17679,673
offline_datapoint_4 1730248739 0,002
offline_datapoint_11 1730248744 1058688,000
offline_datapoint_5 1730248744 4081,000
offline_datapoint_26 1730248744 1267826688,000
offline_datapoint_14 1730248744 613826560,000
offline_datapoint_3 1730248744 12921622528,000
offline_datapoint_9 1730248744 341684224,000
offline_datapoint_25 1730248744 7588,000
offline_datapoint_19 1730248742 5,666
offline_datapoint_8 1730248742 11488,878
offline_datapoint_21 1730248744 341684224,000
offline_datapoint_1 1730248742 0,667
offline_datapoint_20 1730248744 9105805312,000
offline_datapoint_7 1730248744 10438213632,000
offline_datapoint_6 1730248742 0,130
offline_datapoint_12 1730248742 7,696
offline_datapoint_24 1730248742 3,125
offline_datapoint_13 1730248742 9199,568
offline_datapoint_18 1730248744 0,000
offline_datapoint_0 1730248742 8966,271
offline_datapoint_16 1730248742 3618,770
offline_datapoint_28 1730248742 0,030
offline_datapoint_17 1730248742 6,332
offline_datapoint_10 1730248742 99,974
offline_datapoint_29 1730248742 2,666
offline_datapoint_22 1730248742 26435,368
offline_datapoint_4 1730248742 0,001
offline_datapoint_11 1730248747 1058688,000
offline_datapoint_5 1730248747 4071,000
offline_datapoint_26 1730248747 1267843072,000
offline_datapoint_14 1730248747 613826560,000
offline_datapoint_3 1730248747 12928790528,000
offline_datapoint_9 1730248747 341553152,000
offline_datapoint_25 1730248747 7589,000
offline_datapoint_19 1730248745 14,039
offline_datapoint_8 1730248745 18021,958
offline_datapoint_21 1730248747 341553152,000
offline_datapoint_1 1730248745 2,340
offline_datapoint_20 1730248747 9111379968,000
offline_datapoint_7 1730248747 10443517952,000
offline_datapoint_6 1730248745 0,305
offline_datapoint_12 1730248745 14,203
offline_datapoint_24 1730248745 5,137
offline_datapoint_13 1730248745 11864,996
offline_datapoint_18 1730248747 0,000
offline_datapoint_0 1730248745 13957,207
offline_datapoint_16 1730248745 4774,077
offline_datapoint_28 1730248745 0,088
offline_datapoint_17 1730248745 17,716
offline_datapoint_10 1730248745 99,872
offline_datapoint_29 1730248745 3,343
offline_datapoint_22 1730248745 36052,528
offline_datapoint_4 1730248745 0,004
offline_datapoint_11 1730248750 1058688,000
offline_datapoint_5 1730248750 4078,000
offline_datapoint_26 1730248750 1267843072,000
offline_datapoint_14 1730248750 613826560,000
offline_datapoint_3 1730248750 12918583296,000
offline_datapoint_9 1730248750 341639168,000
offline_datapoint_25 1730248750 7595,000
offline_datapoint_19 1730248748 0,000
offline_datapoint_8 1730248748 1819,704
offline_datapoint_21 1730248750 341639168,000
offline_datapoint_1 1730248748 0,000
offline_datapoint_20 1730248750 9104961536,000
offline_datapoint_7 1730248750 10435952640,000
offline_datapoint_6 1730248748 0,173
offline_datapoint_12 1730248748 4,396
offline_datapoint_24 1730248748 1,732
offline_datapoint_13 1730248748 4277,236
offline_datapoint_18 1730248750 0,000
offline_datapoint_0 1730248748 5074,354
offline_datapoint_16 1730248748 1243,066
offline_datapoint_28 1730248748 0,078
offline_datapoint_17 1730248748 19,288
offline_datapoint_10 1730248748 99,946
offline_datapoint_29 1730248748 1,330
offline_datapoint_22 1730248748 22748,690
offline_datapoint_4 1730248748 0,003
offline_datapoint_11 1730248753 1058688,000
offline_datapoint_5 1730248753 4068,000
offline_datapoint_26 1730248753 1267707904,000
offline_datapoint_14 1730248753 613826560,000
offline_datapoint_3 1730248753 12921606144,000
offline_datapoint_9 1730248753 341413888,000
offline_datapoint_25 1730248753 7589,000
offline_datapoint_19 1730248751 5,324
offline_datapoint_8 1730248751 3106,540
offline_datapoint_21 1730248753 341413888,000
offline_datapoint_1 1730248751 0,665
offline_datapoint_20 1730248753 9108566016,000
offline_datapoint_7 1730248753 10439958528,000
offline_datapoint_6 1730248751 0,043
offline_datapoint_12 1730248751 2,774
offline_datapoint_24 1730248751 0,910
offline_datapoint_13 1730248751 3429,638
offline_datapoint_18 1730248753 0,000
offline_datapoint_0 1730248751 4221,247
offline_datapoint_16 1730248751 1667,403
offline_datapoint_28 1730248751 0,056
offline_datapoint_17 1730248751 18,967
offline_datapoint_10 1730248751 99,930
offline_datapoint_29 1730248751 5,989
offline_datapoint_22 1730248751 13815,018
offline_datapoint_4 1730248751 0,002
offline_datapoint_11 1730248756 1058688,000
offline_datapoint_5 1730248756 4063,000
offline_datapoint_26 1730248756 1267724288,000
offline_datapoint_14 1730248756 613826560,000
offline_datapoint_3 1730248756 12893773824,000
offline_datapoint_9 1730248756 341454848,000
offline_datapoint_25 1730248756 7614,000
offline_datapoint_19 1730248754 0,000
offline_datapoint_8 1730248754 1007,211
offline_datapoint_21 1730248756 341454848,000
offline_datapoint_1 1730248754 0,000
offline_datapoint_20 1730248756 9089728512,000
offline_datapoint_7 1730248756 10417082368,000
offline_datapoint_6 1730248754 0,044
offline_datapoint_12 1730248754 2,480
offline_datapoint_24 1730248754 0,828
offline_datapoint_13 1730248754 2904,475
offline_datapoint_18 1730248756 0,000
offline_datapoint_0 1730248754 3549,170
offline_datapoint_16 1730248754 758,169
offline_datapoint_28 1730248754 0,058
offline_datapoint_17 1730248754 23,766
